qid,condition,gold_in_context,answer,faithful,correct,judge_parsed,judge_raw,refused
w196,C4_oracle,1,الملك يعين رئيس الهيئة المغربية لسوق الرساميل.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w033,C4_oracle,1,المغرب يحتل المرتبة 107 في إنتاجية اليد العاملة حسب تقرير منظمة العمل الدولية لسنة 2023.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w173,C4_oracle,1,16 نوفمبر 1955,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w172,C4_oracle,1,أكتوبر 1955: تأسيس جيش التحرير المغربي إعلامياً.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w061,C4_oracle,1,13 مايو 1801,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w011,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w145,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w161,C4_oracle,1,جِلد الإبل وجِلد الماعز.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w053,C4_oracle,1,المعلومات غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w126,C4_oracle,1,رمز مدينة سطات هو الحصان الذي يتواجد في قلب المدينة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w107,C4_oracle,1,1955 حتى 1959,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w074,C4_oracle,1,كانت الجماعة مكونة من منتخبين مختارين من قبل رؤساء العائلات حسب الانتماء الإثني لكل مجموعة قبيلة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w114,C4_oracle,1,القصر الصغير بعيد 35 كم على الطريق التي تربط طنجة وتطوان.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w106,C4_oracle,1,تم تأسيس البنك المخزني المغربي في طنجة سنة 1907.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w096,C4_oracle,1,مرسوم 2.24.1122 في 26 ديسمبر 2024,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w104,C4_oracle,1,النموذج الاقتصادي المغربي بين 1956 و1982 كان نموذجًا اقتصاديًا مختلطًا، تداخل فيه النزعة اللبرالية مع التوجيه الاقتصادي (سياسة المخططات الخماسية)، إضافة إلى سياسة تجارية حمائية، وتدخل وازن للسلطات الحكومية في السياسات الاقتصادية والاجتماعية.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w146,C4_oracle,1,المعركة الأولى لقادة الكلاوي كانت في عمر 15 سنة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w044,C4_oracle,1,24.5%,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w001,C4_oracle,1,168000 طوموبيل جديدة تباع سنوياً في المغرب في 2017.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w162,C4_oracle,1,45 منشورًا,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w193,C4_oracle,1,لشهرة المدينة في إنتاج المجوهرات الفضية.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w017,C4_oracle,1,"نسبة الطاقات الأحفورية من استهلاك الطاقة الأولية في 2015 كانت %88,8.",1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w081,C4_oracle,1,ثلاثة أيام مخصصة للمحترفين وأيام ثلاثة أخرى مفتوحة لعامة الناس.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w103,C4_oracle,1,أبرز الوديان في عين بني مطهر هي واد الشارف واد تبودة وادي مسخسخة وادي وزين.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w039,C4_oracle,1,منذ سنة 1995 سدت محطة القطار في عين بني مطهر.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w157,C4_oracle,1,المستشفى والمستوصف والدار للولادة هي المرافق الصحية التي تتوفر في مدينة جمعة سحيم.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w177,C4_oracle,1,الموارد الطبيعية والترفيهية تعتمد عليها الجاذبية السياحية لمدينة إفران.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w136,C4_oracle,1,زاد ثمن الزبدة في 1983 بنسبة 67%.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w079,C4_oracle,1,مدينة الحاجب بعيدة عن مكناس بمسافة 32 كم.,1,0,1,"مدعوم: نعم  
مطابق: لا",0
w116,C4_oracle,1,في 23 أكتوبر 1458م، استولى الجيش البرتغالي بقيادة ألفونس الخامس على القصر الصغير.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w020,C4_oracle,1,المواد الأساسية لواردات المغرب تشكلها مواد الطاقة ومواد التجهيز والمواد الاستهلاكية.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w015,C4_oracle,1,"رتفع معدل التمدن في المغرب من 29% سنة 1960 إلى 62,8% سنة 2024.",1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w178,C4_oracle,1,تم تأسيس مركز المغرب العربي للدراسات الاستراتيجية في عام 1994.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w147,C4_oracle,1,مستشفى القرب بأحفير تأسس وتُدشّن يوم 25 يوليوز 2024.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w180,C4_oracle,1,في جنوب المغرب علاش تطوير صيد الرخويات والصيد السطحي.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w066,C4_oracle,1,لم تعرف القبائل الأمازيغية أي شكل من أشكال الاتحاد الكونفدرالي.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w085,C4_oracle,1,المدينة تعاني من نقص في الخدمات اللوجيستيكية وقنوات الصرف الصحي وانتشار الروائح الكريهة وضعف في قطاع الصحة.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w166,C4_oracle,1,أسكيا حكم الفتره (1493-1528).,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w047,C4_oracle,1,وصلت المساحة المسقية دابا في المغرب إلى 1050000 هكتار.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w105,C4_oracle,1,أول الأوراش الاقتصادية لأول الحكومات المغربية (حكومات البكاي وعبد الله إبراهيم) كانت تخص إرساء الاستقلالية الاقتصادية عبر إصدار العملة الوطنية، وخلق مؤسسات الوصاية والتوجيه الاقتصادي، وإرساء نظام بنكي عصري.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w080,C4_oracle,1,المغارة التي تشبه وجه الأسد هي أشهر مغارة في مدينة الحاجب.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w055,C4_oracle,1,أكثر من أربعة وثلاثون موقعًا.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w197,C4_oracle,1,سبعة سلاطين من أبناء المولى إسماعيل حكموا خلال تلك الفترة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w086,C4_oracle,1,تم فتح المنطقة الحرة الأطلسية سنة 2012.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w119,C4_oracle,1,مساحة القصبة المخزنية بتسزنيت 6704 م² وعدد أبراجها 5.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w110,C4_oracle,1,لم ي签订 معاهدة لتجديد الصلح بين الدولتين، وإطلاق صراح الأسرى الجزائريين بإسبانيا، فحسب ما ورد في النص.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w134,C4_oracle,1,سجلماسة بنيت سنة 140 هـ/757م من قبل عيسى بن يزيد الأسود.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w143,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w034,C4_oracle,1,إنتاج الطاقة الكهرمائية وصل إلى 2700 مليون كيلو瓦特 في 2004.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w019,C4_oracle,1,15%,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w141,C4_oracle,1,عزيز أخنوش كان رئيس الحكومة المغربية في 2024م.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w124,C4_oracle,1,عاصمة الشاوية,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w176,C4_oracle,1,جامعة الأخوين هي الجامعة التي تقع في مدينة إفران.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w064,C4_oracle,1,صناعة الفخار والدباغة وضياغة الحلي.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w084,C4_oracle,1,الاقتصاد في مرزوكة يعتمد بشكل أساسي على قطاع السياحة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w149,C4_oracle,1,سبعة سنوات.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w101,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w156,C4_oracle,1,يوجد طبيب واحد في المستشفى.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w073,C4_oracle,1,لم يتم ذكر تاريخ إنشاء مركز المراقب المدني في فجرادة في النصوص المقدمة.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w028,C4_oracle,1,الأقطاب التنافسية الثلاثة خلقها مخطط أليوتيس في مدن طنجة وأكادير والعيون.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w185,C4_oracle,1,شرشال هي المدينة التي دارها يوبا الثاني عاصمة للحكم.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w113,C4_oracle,1,نعم، سكان بعض سكان بلدة البهاليل المجاورة لل城区仍然居住在洞穴中。,0,0,1,"مدعوم: لا  
مطابق: لا",0
w052,C4_oracle,1,معركة تازينة وقعت في 19 ماي 1881م.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w175,C4_oracle,1,2 مارس 1956,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w005,C4_oracle,1,"وصلات ثاني أكسيد الكربون لكل فرد بالمغرب في 2015 كانت 1,6 طن.",1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w030,C4_oracle,1,الإنتاج الداخلي للصيد البحري بلغ حوالي 1.46 مليون طن في 2016.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w184,C4_oracle,1,ترعرع يوبا الثاني في كنف الإمبراطور أغسطس في روما.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w100,C4_oracle,1,المقصورات الفاخرة ديال الطائرة بوينغ 767-300 ديال المسار نيويورك - مراكش.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w099,C4_oracle,1,باب بوجلود هو المدخل الرئيسي للبالي في فاس.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w132,C4_oracle,1,كانت مدينة سجلماسة التاريخية تقع وسط واحة كبيرة جنوب الأطلس الكبير.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w125,C4_oracle,1,حوالي 83 كم بعيدة سطات عن الدار البيضاء.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w199,C4_oracle,1,لأن محمد الثالث أنشأ فيها ميناء جديدا وقاعدة عسكرية بحرية وأستقدم إليها نخبة من التجار والدبلوماسيين اليهود، مما أدى إلى تحويلها إلى العاصمة الاقتصادية للمغرب.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w135,C4_oracle,1,في 1984 رفعوا الضريبة على القيمة المضافة من 17% إلى 19%.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w179,C4_oracle,1,183 وحدة كاينة فصناعة التجميد ديال الصيد البحري.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w121,C4_oracle,1,أوعبيد الله كانت معروفة بقصبة المرينيين في العصر المريني.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w035,C4_oracle,1,between 7% و10% حسب الحالة المائية للسنة,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w049,C4_oracle,1,widening range of exchange rate fluctuation to 2.5% from 0.3%.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w170,C4_oracle,1,في عام 985 تمت إقصاء الأدارسة النهائيين من المغرب.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w139,C4_oracle,1,20 ألف بيزيتا سنوياً,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w150,C4_oracle,1,مهرجانها الثقافي الدولي المشهور.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w133,C4_oracle,1,القيروان هي أول مدينة إسلامية تبنى بالمغرب الإسلامي قبل سجلماسة.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w128,C4_oracle,1,البياض,0,0,1,"مدعوم: لا  
مطابق: لا",0
w022,C4_oracle,1,في سنة اندلاع الاحتجاجات، كان النمو الاقتصادي منعدماً بنسبة 0.6% فقط.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w082,C4_oracle,1,الأيام الثلاثة الأولى مخصصة للمحترفين، والأيام الثلاثة الأخرى مفتوحة لعامة الناس.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w078,C4_oracle,1,ارتفاع مدينة الحاجب 1200 متر فوق سطح البحر.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w010,C4_oracle,1,نقص عجز الميزانية من الناتج المحلي في 2017 كان 3.5%,0,0,1,"مدعوم: لا  
مطابق: لا",0
w083,C4_oracle,1,"مساحة المعرض الدولي للزراعة بالمغرب 370,000 م2.",1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w165,C4_oracle,1,محمد توري طيح سني أبو بكر من الإمبراطورية الصُّنغاي.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w120,C4_oracle,1,تنسب القصبة المخزنية بتزنيت إلى القائد الحاحي محمد أغناج الذي قام بحملة على سوس عام 1810م بإيعاز من المولى سليمان.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w090,C4_oracle,1,الهدف من اللجنة الوطنية لمناخ الأعمال هو اقتراح التدابير الرامية إلى تحسين الإطار القانوني والتنظيمي للأعمال، وتنسيق تنفيذها، وتقييم أثرها على القطاعات المعنية.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w069,C4_oracle,1,1500 متر,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w054,C4_oracle,1,المعلومات غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w091,C4_oracle,1,المغرب لم يكن أبداً تحت السيادة الفعلية أو الاسمية للأتراك العثمانيين.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w095,C4_oracle,1,سوق خميس تمسمان 2 كم بعيد عن وسط مدينة عرنا.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w042,C4_oracle,1,الصين سابقة المغرب في إنتاج الفوسفات.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w094,C4_oracle,1,لأشمن واد وصلات السيادة ديال سلاطين المغرب منذ فترة العلويين وحتى نهر السنغال.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w117,C4_oracle,1,ألبرت حوراني,1,0,1,"مدعوم: نعم  
مطابق: لا",0
w200,C4_oracle,1,"34,000 رجل",1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w158,C4_oracle,1,زيادة الساكنة الحضرية بالمغرب ما بين 1992 و2004 بلغت 17 مليون نسمة.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w026,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w181,C4_oracle,1,القدرة الإنتاجية للنهار في صناعة التجميد تصل إلى حوالي 8300 طن.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w148,C4_oracle,1,وزير الصحة والحماية الاجتماعية خالد آيت الطالب,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w075,C4_oracle,1,تنتشر سلالة الماس زعير في مناطق الرماني وزمور وزعير وقبائل زيان خاصة في منطقة مريرت.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w059,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w153,C4_oracle,1,في عام 2021 تأسس صندوق محمد السادس للاستثمار (FM6I).,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w018,C4_oracle,1,"الإنتاج الوطني من الطاقة الأولية يمثل %9,4 من الاحتياجات الوطنية.",0,0,1,"مدعوم: لا  
مطابق: لا",0
w050,C4_oracle,1,الهدف هو خفض الدين العام إلى 60% من إجمالي الناتج المحلي بحلول عام 2021.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w093,C4_oracle,1,منذ إستقلال موريتانيا عن فرنسا سنة 1960.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w076,C4_oracle,1,تم اكتشاف سلالة تيديلي في سنة 1981.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w142,C4_oracle,1,عبد الوافي لفتيت كان وزير الداخلية للمغرب في 2024.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w021,C4_oracle,1,55.8%,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w097,C4_oracle,1,اتفاق أبريل 2011 نص على توحيد حد الأدنى للأجور بين القطاعات الفلاحية وغير الفلاحية خلال ثلاث سنوات.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w032,C4_oracle,1,3.750 دولار أمريكي,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w138,C4_oracle,1,مداخيل الزكاة، الغرامات، وتبرعات السكان والقبائل المختلفة.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w118,C4_oracle,1,المحاكَمات والوزارات والجيش كانت مقومات الدولة الحديثة التي كانت عند الإمبراطورية المغربية حسب حوراني.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w012,C4_oracle,1,منذ فاتح أبريل 1998,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w068,C4_oracle,1,مركز الريش يتوفر على تعاونية للحليب التي تنتج فائضا يتم تسويقه بمدينة مكناس.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w089,C4_oracle,1,تمارس اللجنة الوطنية لمناخ الأعمال دورها منذ سنة 2009، ويرأسها رئيس الحكومة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w092,C4_oracle,1,مدينة مراكش كانت تعتبر أكبر وأهم مدينة أمازيغية في ذلك الوقت.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w025,C4_oracle,1,قطاع السياحة والنسيج,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w098,C4_oracle,1,المدرسة البوعنانية بفاس بنيت بين عامي 1350م و1355م.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w183,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w191,C4_oracle,1,لأشمن منطقتين كانو الدراسات الاستعمارية تقسمو المغرب: بلاد السيبة وبلاد المخزن.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w087,C4_oracle,1,الموقع يقع المنطقة الحرة الأطلسية على بُعد حوالي 120 كيلومترًا من مدينة الدار البيضاء.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w182,C4_oracle,1,الوجهة الرئيسية هي الاتحاد الأوروبي.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w040,C4_oracle,1,435 مدرسة كانت في الدار البيضاء خلال الدخول المدرسي 2009/2008.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w169,C4_oracle,1,حوالي 2000 تاجر عربي استقبلهم السلطان في فاس.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w088,C4_oracle,1,مساحة المنطقة الحرة الأطلسية تقدر بحوالي 500 هكتار.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w186,C4_oracle,1,كليوباترا سيليني الثانية,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w041,C4_oracle,1,المغرب تحتوي على 75% من الاحتياطي العالمي لل fosfat.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w002,C4_oracle,1,مصنع رينو-نيسان في طنجة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w072,C4_oracle,1,1614 و1681,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w151,C4_oracle,1,الاستغلال الذي فرض عليهم وإخضاعهم بالقوة وسخروا أجود الأراضي الفلاحية.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w115,C4_oracle,1,البقايا الأثرية في موقع القصر الصغير تتمثل في مسجد، وحمام، ومركز تجاري من فترات القرن 12 الميلادي حتى القرن 14 الميلادي.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w057,C4_oracle,1,سعيد العلام كتب رواية عذراء غرناطة.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w108,C4_oracle,1,الارتفاع المضطرد لمديونية المغرب الخارجية لدى القوى الأوروبية كان السبب الرئيسي في تنظيم مؤتمر الجزيرة الخضراء سنة 1906.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w192,C4_oracle,1,تزنيت بعيدة عن الرباط بـ 690 كلم وعند 90 كلم عن أكادير.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w167,C4_oracle,1,كانو يستوطنون التلال المحادية للبحر شمال تلسمان، والجبال، والواحات والقصور الصحراوية.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w051,C4_oracle,1,ثورة الشيخ بوعمامة دامت ثمانية وعشرون سنة.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w144,C4_oracle,1,ترعرع الأيلاني بمدينة نفيس según الراجح.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w198,C4_oracle,1,عبد الله بن إسماعيل تبايع ست مرات.,1,0,1,"مدعوم: نعم  
مطابق: لا",0
w155,C4_oracle,1,أُعلن عن الصندوق في عام 2020 في سياق تدابير الإنعاش الاقتصادي المعتمدة في أعقاب جائحة كوفيد-19.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w130,C4_oracle,1,موقعها بين السلاسل الجبلية المذكورة، والتي تقف كحاجز أمام تسرب الكتل الهوائية الرطبة نحو الداخل، يوقفان الكتل الهوائية الرطبة من الوصول إلى منطقة تاوريرت.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w060,C4_oracle,1,لرحلات السلطات الإسبانية القبائل الصحراوية فـ1969 كانت缘于西班牙殖民当局当年对这些部落进行了人口统计。,0,0,1,"مدعوم: لا  
مطابق: لا",0
w056,C4_oracle,1,ترجع النقوش الصخرية في إقليم السمارة إلى حوالي 4000-8000 ق.م.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w024,C4_oracle,1,صادرات المغرب عن النسيج إلى الولايات المتحدة ارتفعت بنسبة 122% في 2006.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w008,C4_oracle,1,المعدل انتقل من 10.5% إلى 21.4% بالوسط القروي خلال الفترة ما بين 2014 و2024.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w009,C4_oracle,1,المعلومة غير متوفرة في النصوص,0,0,1,"مدعوم: لا  
مطابق: لا",1
w109,C4_oracle,1,السفير الثاني هو أحمد بن المهدي الغزال، زار الأسكوريال.,1,0,1,"مدعوم: نعم  
مطابق: لا",0
w152,C4_oracle,1,أبرز الزعماء الذين قادوا المقاومة الأمازيغية ضد الرومان هم تتاكفاريناس وأيديمون ودونات.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w023,C4_oracle,1,في عام 2006 تسجلت اتفاقية التجارة الحرة بين المغرب وأمريكا.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w140,C4_oracle,1,السياسات الحكومية فيما يخص الأراضي الفلاحية كانت تشمل سحب الأراضي الزراعية من من يتهاون في زراعة الأرض للمحافظة على الإنتاج.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w174,C4_oracle,1,استهدفت حرب المدن القطارات، ومكاتب البريد، وثكنات الشرطة الاستعمارية، ومصالح المستوطنين الفرنسيين.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w027,C4_oracle,1,"54,3%",0,1,1,"مدعوم: لا  
مطابق: نعم",0
w189,C4_oracle,1,"جائزة ""قارئ العام للعالم العربي"".",1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w036,C4_oracle,1,المغرب يستورد حتى 60% من حاجياته في الحبوب حسب الحالة المناخية.,0,1,1,"مدعوم: لا  
مطابق: نعم",0
w058,C4_oracle,1,جائزة كتارا للرواية العربية في صنف الرواية غير المنشورة سنة 2020.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w063,C4_oracle,1,الزربية والجلباب هي الصناعات التقليدية التي يشتهر بها مركز الريش.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w071,C4_oracle,1,محمد العياشي حط جيشاً إسلامياً قوامه موريسكيي قصبة الأوداية والقراصنة الإنجليز في الحامية المغربية المهدية، مما هزم الإسبان وحاصرهم.,0,0,1,"مدعوم: لا  
مطابق: لا",0
w190,C4_oracle,1,"لأن القانون يقسم المغرب إلى عالمين متمايزين ومنفصلين، أحدهما عربي والآخر أمازيغي، ويروج لفكرة مقسمة إلى كتلتين بشريتين ""العرب"" و""البربر"".",0,1,1,"مدعوم: لا  
مطابق: نعم",0
w007,C4_oracle,1,شكيب بنموسى,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w029,C4_oracle,1,الناتج الداخلي الخام لقطاع الصيد البحري انتقل من 8.3 إلى 15 مليار درهم بين 2007 و2015.,1,1,1,"مدعوم: نعم  
مطابق: نعم",0
w164,C4_oracle,1,رجع السلطان محمد الخامس إلى الدار البيضاء ليؤيد الضحايا وعائلاتهم ودعا إلى إضراب عام ثم ذهب لطنجة ليلقي خطابه طلبا للاستقلال على الموعد المقرر.,1,0,1,"مدعوم: نعم  
مطابق: لا",0
