qid,cond,context,answer,gold_in_context,prompt_tokens,gen_seconds,faithful,correct,faithful_v2,correct_v2,judge_parsed,judge_raw,refused
w114,A,"['wiki_01117', 'wiki_01119', 'wiki_01133', 'wiki_01120', 'wiki_01135']",35 كلم,1,1573,0.9790444076061249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w115,A,"['wiki_01117', 'wiki_01123', 'wiki_01118', 'wiki_00079', 'wiki_01119']",مسجد، وحمام، ومركز تجاري.,1,1743,0.9790444076061249,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w116,A,"['wiki_01117', 'wiki_01118', 'wiki_00152', 'wiki_01330', 'wiki_01794']",استولى الجيش البرتغالي على القصر الصغير في يوم 23 أكتوبر 1458م بقيادة ألفونس الخامس.,1,1756,0.9790444076061249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w117,A,"['wiki_01242', 'wiki_02220', 'wiki_00050', 'wiki_00183', 'wiki_02903']",ألبرت حوراني,1,1573,0.9790444076061249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w118,A,"['wiki_01242', 'wiki_01228', 'wiki_00641', 'wiki_01243', 'wiki_00480']",المحامِك والوزارات والجيش,1,1562,0.9790444076061249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w119,A,"['wiki_01086', 'wiki_01894', 'wiki_01897', 'wiki_01892', 'wiki_02455']",مساحة القصبة المخزنية تبلغ 6704م² وعدد أبراجها 5.,1,1753,0.9790444076061249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w120,A,"['wiki_01892', 'wiki_02712', 'wiki_01890', 'wiki_01894', 'wiki_01190']",تنسب إلى القائد الحاحي محمد أغناج,1,1720,0.9790444076061249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w121,A,"['wiki_02269', 'wiki_02268', 'wiki_01458', 'wiki_00186', 'wiki_00141']",قصبة المرينيين,1,1674,0.8722532689571381,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w122,A,"['wiki_02787', 'wiki_00626', 'wiki_02786', 'wiki_00139', 'wiki_00625']",وفرة سمك الشابل والتون في أزمور، والإقبال الأوروبي على شرائه.,1,1723,0.8722532689571381,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w123,A,"['wiki_02787', 'wiki_00303', 'wiki_00686', 'wiki_00690', 'wiki_01678']",سنة 1476,1,1857,0.8722532689571381,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w124,A,"['wiki_02319', 'wiki_02320', 'wiki_02324', 'wiki_02321', 'wiki_02323']",لقب عاصمة الشاوية,1,1633,0.8722532689571381,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w125,A,"['wiki_02319', 'wiki_02323', 'wiki_02324', 'wiki_02320', 'wiki_01149']",40 كم,1,1699,0.8722532689571381,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w126,A,"['wiki_02319', 'wiki_02320', 'wiki_02324', 'wiki_02323', 'wiki_02321']",الحصان,1,1629,0.8722532689571381,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w127,A,"['wiki_02319', 'wiki_02323', 'wiki_02320', 'wiki_02324', 'wiki_01388']",ارتفاع سطات عن سطح البحر يبلغ حوالي 370 مترا.,1,1699,0.8722532689571381,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w128,A,"['wiki_00186', 'wiki_02445', 'wiki_02444', 'wiki_00187', 'wiki_00188']",الراية البيضاء,0,1706,0.8722532689571381,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w129,A,"['wiki_00186', 'wiki_02445', 'wiki_02638', 'wiki_00187', 'wiki_02235']",ينسب إلى المرابطين استعمال راية سوداء ذات كتابات أو زخارف ذهبية، رابطًا اللون الأسود باعترافهم الاسمي بشرعية الخلافة العباسية.,0,1768,1.1927237510681152,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w130,A,"['wiki_01860', 'wiki_01857', 'wiki_01861', 'wiki_01845', 'wiki_01855']",الجبال المنتصبة من جهتي الشمال والغرب.,1,1651,1.1927237510681152,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w131,A,"['wiki_01845', 'wiki_01856', 'wiki_01861', 'wiki_01593', 'wiki_01860']",اعتمدت سكان منطقة تاوريرت في معيشتهم على تربية الماشية والزراعة البورية.,1,1725,1.1927237510681152,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w132,A,"['wiki_02297', 'wiki_02303', 'wiki_02302', 'wiki_02307', 'wiki_01812']",مدينة سجلماسة التاريخية تقع وسط واحة كبيرة جنوب الأطلس الكبير.,1,1579,1.1927237510681152,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w133,A,"['wiki_02297', 'wiki_02305', 'wiki_01705', 'wiki_02700', 'wiki_01229']",المعلومة غير متوفرة في النصوص,1,1608,1.1927237510681152,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w134,A,"['wiki_02297', 'wiki_02299', 'wiki_02304', 'wiki_02306', 'wiki_02302']",سجلماسة بنيت سنة 140 هـ/757م من قبل عيسى بن يزيد الأسود.,1,1662,1.1927237510681152,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w135,A,"['wiki_01432', 'wiki_01653', 'wiki_01429', 'wiki_01144', 'wiki_01654']",من 17% إلى 19%.,1,1525,1.1927237510681152,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w136,A,"['wiki_01432', 'wiki_01431', 'wiki_01654', 'wiki_01429', 'wiki_01430']",67 %,1,1696,1.1927237510681152,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w137,A,"['wiki_01432', 'wiki_02289', 'wiki_02057', 'wiki_02177', 'wiki_02135']",100 درهم,1,1474,1.0737865269184113,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w138,A,"['wiki_02057', 'wiki_02055', 'wiki_02039', 'wiki_02047', 'wiki_02053']",مصادر الدخل التي اعتمدتها جمهورية الريف هي: الضرائب، الزكاة، الغرامات، التبرعات، وفداء الأسرى.,1,1498,1.0737865269184113,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w139,A,"['wiki_02057', 'wiki_01524', 'wiki_02044', 'wiki_02740', 'wiki_02301']",20 ألف بيزيتا,1,1717,1.0737865269184113,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w140,A,"['wiki_02057', 'wiki_02055', 'wiki_01442', 'wiki_02050', 'wiki_02053']",سياسة سحب الأراضي الزراعية من من يعجز أو يتهاون في زرعها.,1,1494,1.0737865269184113,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w141,A,"['wiki_00048', 'wiki_00062', 'wiki_00055', 'wiki_00038', 'wiki_00411']",عزيز أخنوش,1,1729,1.0737865269184113,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w142,A,"['wiki_00048', 'wiki_00038', 'wiki_00055', 'wiki_00526', 'wiki_00027']",عبد الوافي لفتيت,1,1847,1.0737865269184113,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w143,A,"['wiki_02467', 'wiki_02466', 'wiki_00920', 'wiki_02469', 'wiki_01091']",صالح بن عبد الحليم الإيلاني ينتمي إلى قبيلة أيلان المصمودية.,1,1663,1.0737865269184113,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w144,A,"['wiki_02467', 'wiki_02466', 'wiki_00920', 'wiki_01774', 'wiki_00179']",مدينة نفيس,1,1685,1.0737865269184113,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w145,A,"['wiki_00610', 'wiki_00604', 'wiki_00614', 'wiki_00600', 'wiki_00606']",المعلومة غير متوفرة في النصوص,0,1603,1.0361413359642029,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w146,A,"['wiki_00604', 'wiki_00602', 'wiki_00611', 'wiki_00600', 'wiki_00606']",خمسة عشر سنة,1,1683,1.0361413359642029,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w147,A,"['wiki_02939', 'wiki_02940', 'wiki_00105', 'wiki_00294', 'wiki_02941']",تم تدشين مستشفى القرب بأحفير يوم 25 يوليوز 2024.,1,1521,1.0361413359642029,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w148,A,"['wiki_02939', 'wiki_02940', 'wiki_00105', 'wiki_00219', 'wiki_01198']",وزير الصحة والحماية الاجتماعية خالد آيت الطالب,1,1604,1.0361413359642029,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w149,A,"['wiki_01469', 'wiki_01062', 'wiki_01468', 'wiki_01471', 'wiki_02209']",سبع سنوات,1,1663,1.0361413359642029,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w150,A,"['wiki_02705', 'wiki_00149', 'wiki_00155', 'wiki_00150', 'wiki_00170']",مدينة أصيلة تشتهر بالقصبة التاريخية وأسوارها وأبوابها المصنفة كتراث وطني، وبمهرجانها الثقافي الدولي الذي يقام كل صيف.,1,1640,1.0361413359642029,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w151,A,"['wiki_01062', 'wiki_01474', 'wiki_01064', 'wiki_01061', 'wiki_01726']",الاستغلال الذي فرض على الأمازيغ من خلال السيطرة على أراضيهم الفلاحية، وفرض السخرة عليهم، واستخدام القوة لإخضاعهم.,1,1609,1.0361413359642029,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w152,A,"['wiki_01062', 'wiki_01472', 'wiki_01474', 'wiki_01061', 'wiki_01469']",أبرز زعماء المقاومة الأمازيغية ضد الرومان هم تاكفاريناس وأيديمون ودونات.,1,1662,1.0361413359642029,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w153,A,"['wiki_02491', 'wiki_02484', 'wiki_01729', 'wiki_01411', 'wiki_02488']",تأسس صندوق محمد السادس للاستثمار في عام 2021.,1,1544,1.0029367208480835,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w154,A,"['wiki_02491', 'wiki_01492', 'wiki_01486', 'wiki_01208', 'wiki_02484']",المقر الرئيسي لصندوق محمد السادس للاستثمار في مدينة الرباط.,1,1699,1.0029367208480835,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w155,A,"['wiki_02491', 'wiki_02484', 'wiki_02229', 'wiki_02490', 'wiki_00466']",في سياق تدابير الإنعاش الاقتصادي المعتمدة في أعقاب جائحة كوفيد-19.,1,1476,1.0029367208480835,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w156,A,"['wiki_02032', 'wiki_02034', 'wiki_02033', 'wiki_02943', 'wiki_02038']",10,0,1712,1.0029367208480835,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w157,A,"['wiki_02032', 'wiki_02034', 'wiki_02038', 'wiki_02033', 'wiki_02035']",مستشفى ومستوصف صحي ودار للولادة,1,1551,1.0029367208480835,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w158,A,"['wiki_02388', 'wiki_01380', 'wiki_02390', 'wiki_02691', 'wiki_00503']",ارتفعت الساكنة الحضرية من 13 إلى 17 مليون نسمة بين 1992 و2004.,1,1636,1.0029367208480835,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w159,A,"['wiki_01393', 'wiki_02388', 'wiki_01256', 'wiki_02415', 'wiki_02404']",عقلانية في التدبير ومعالجة التلوث,1,1637,1.0029367208480835,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w160,A,"['wiki_01320', 'wiki_01313', 'wiki_00056', 'wiki_01100', 'wiki_00917']",3312,1,1828,1.0029367208480835,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w161,A,"['wiki_01320', 'wiki_02208', 'wiki_02281', 'wiki_02125', 'wiki_02209']",جِلد الإبل أو جِلد الماعز,1,1663,0.9817526042461395,0,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w162,A,"['wiki_01320', 'wiki_02181', 'wiki_01100', 'wiki_00773', 'wiki_00621']",45 منشورًا,1,1746,0.9817526042461395,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w163,A,"['wiki_01438', 'wiki_00726', 'wiki_00679', 'wiki_02286', 'wiki_00676']",5 ديسمبر 1952,1,1743,0.9817526042461395,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w164,A,"['wiki_00725', 'wiki_00726', 'wiki_00005', 'wiki_02184', 'wiki_00727']",عاد إلى الدار البيضاء لمواساة أسر الضحايا ثم ذهب إلى طنجة ليلقي خطاباً.,1,1752,0.9817526042461395,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w165,A,"['wiki_02347', 'wiki_02350', 'wiki_02346', 'wiki_02349', 'wiki_01521']",محمد توري,1,1702,0.9817526042461395,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w166,A,"['wiki_02347', 'wiki_02350', 'wiki_02880', 'wiki_00660', 'wiki_01758']",أسكيا قام بتنظيم الإدارة وتجهيز الجيش وضم أراض جديدة إلى سلطة البلاد.,1,1546,0.9817526042461395,0,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w167,A,"['wiki_02959', 'wiki_02960', 'wiki_02958', 'wiki_02965', 'wiki_02964']",تمتد مواطنهم من ضواحي تاهلة وسفوح جبال كندر جنوب فاس حتى تلمسان.,1,1875,0.9817526042461395,0,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w168,A,"['wiki_02209', 'wiki_01851', 'wiki_02678', 'wiki_02151', 'wiki_00219']",المعلومة غير متوفرة في النصوص,0,1585,0.9817526042461395,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w169,A,"['wiki_00475', 'wiki_00474', 'wiki_01456', 'wiki_00478', 'wiki_02903']","نحو 2,000 تاجر عربي.",1,1656,0.8982066512107849,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w170,A,"['wiki_00475', 'wiki_00474', 'wiki_01706', 'wiki_01692', 'wiki_00483']",في عام 985,1,1761,0.8982066512107849,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w171,A,"['wiki_00475', 'wiki_02459', 'wiki_00490', 'wiki_02458', 'wiki_02465']",حي القيروانيين,1,1728,0.8982066512107849,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w172,A,"['wiki_02101', 'wiki_02104', 'wiki_01761', 'wiki_01996', 'wiki_02080']",أكتوبر 1955,1,1412,0.8982066512107849,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w173,A,"['wiki_02104', 'wiki_02101', 'wiki_02100', 'wiki_00605', 'wiki_00725']",16 نوفمبر 1955,1,1635,0.8982066512107849,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w174,A,"['wiki_02365', 'wiki_02760', 'wiki_02656', 'wiki_00904', 'wiki_02101']",القطارات، ومكاتب البريد، وثكنات الشرطة الاستعمارية، ومصالح المستوطنين الفرنسيين.,1,1657,0.8982066512107849,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w175,A,"['wiki_02101', 'wiki_00711', 'wiki_02462', 'wiki_01026', 'wiki_02948']",2 مارس 1956,1,1669,0.8982066512107849,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w176,A,"['wiki_00295', 'wiki_00281', 'wiki_00284', 'wiki_00282', 'wiki_00296']",المعلومة غير متوفرة في النصوص,0,1537,0.8982066512107849,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w177,A,"['wiki_00289', 'wiki_00300', 'wiki_00296', 'wiki_00281', 'wiki_00295']",منتزه NATIONAL إفران، البحيرات، المصادر، الشلالات، المجالات الغابوية، محطة ميشليفن للتزلج.,1,1567,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w178,A,"['wiki_02081', 'wiki_02080', 'wiki_02220', 'wiki_00706', 'wiki_01278']",تم تأسيس مركز المغرب العربي للدراسات الاستراتيجية في عام 1994.,1,1603,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w179,A,"['wiki_02792', 'wiki_02791', 'wiki_01289', 'wiki_02783', 'wiki_02798']",183,1,1715,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w180,A,"['wiki_02792', 'wiki_02791', 'wiki_02825', 'wiki_02793', 'wiki_01380']",تتمركز معظم وحدات صناعة التجميد في جنوب المغرب بسبب تطوير صيد الرخويات والصيد السطحي.,1,1746,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w181,A,"['wiki_02792', 'wiki_02791', 'wiki_02387', 'wiki_01022', 'wiki_01289']",حوالي 8300 طن في اليوم الواحد,1,1954,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w182,A,"['wiki_02792', 'wiki_02793', 'wiki_00426', 'wiki_02786', 'wiki_02783']",الاتحاد الأوروبي,1,1694,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w183,A,"['wiki_00269', 'wiki_00271', 'wiki_00270', 'wiki_01467', 'wiki_01670']",الإمبراطور كلوديوس,1,1824,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w184,A,"['wiki_00270', 'wiki_01464', 'wiki_01466', 'wiki_01704', 'wiki_00180']",في كنف الإمبراطور أغسطس.,1,1727,1.0864088237285614,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w185,A,"['wiki_00270', 'wiki_01704', 'wiki_01466', 'wiki_01471', 'wiki_01703']",شرشال,1,1658,1.0043719410896301,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w186,A,"['wiki_01463', 'wiki_01466', 'wiki_01465', 'wiki_01473', 'wiki_01468']",كليوباترا سيليني الثانية,1,1542,1.0043719410896301,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w187,A,"['wiki_01463', 'wiki_01466', 'wiki_01471', 'wiki_01465', 'wiki_01744']",حكم بطليموس الموريطاني من 23 ميلادية حتى 40 ميلادية.,1,1579,1.0043719410896301,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w188,A,"['wiki_00051', 'wiki_02329', 'wiki_00539', 'wiki_01365', 'wiki_00402']",ساعتين و11 دقيقة و34 ثانية,1,1949,1.0043719410896301,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w189,A,"['wiki_00051', 'wiki_00058', 'wiki_00059', 'wiki_00041', 'wiki_00034']","جائزة ""قارئ العام للعالم العربي""",1,2001,1.0043719410896301,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w190,A,"['wiki_00670', 'wiki_01028', 'wiki_02776', 'wiki_00673', 'wiki_02545']",العالمان المتمايزان ومنفصلان انفصالا كليا.,1,1544,1.0043719410896301,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w191,A,"['wiki_00670', 'wiki_01027', 'wiki_01252', 'wiki_01656', 'wiki_01329']",بلاد السيبة وبلاد المخزن,1,1572,1.0043719410896301,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w192,A,"['wiki_01890', 'wiki_02712', 'wiki_01893', 'wiki_01808', 'wiki_01891']",تبعد تزنيت عن الرباط بـ690 كلم وعن أكادير بـ90 كلم.,1,1749,1.0043719410896301,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w193,A,"['wiki_01890', 'wiki_02712', 'wiki_01891', 'wiki_01899', 'wiki_01893']",تلقب تزنيت بعاصمة الفضة因为她以生产银首饰闻名。,1,1631,1.313393235206604,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w194,A,"['wiki_01890', 'wiki_02712', 'wiki_01899', 'wiki_01893', 'wiki_01891']",اسم مدينة تزنيت يعتقد أنه نسبة لامرأة اسمها للا زنينية.,1,1634,1.313393235206604,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w195,A,"['wiki_01411', 'wiki_01412', 'wiki_01413', 'wiki_00635', 'wiki_01874']",مهام الهيئة المغربية لسوق الرساميل تشمل حماية المدخرين والمستثمرين، مراقبة سير أسواق الرساميل، ضمان شفافية العمليات المالية، تنظيم المشاركين في السوق والأدوات المالية، تعزيز الثقافة المالية.,1,1415,1.313393235206604,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w196,A,"['wiki_01411', 'wiki_01412', 'wiki_01413', 'wiki_00635', 'wiki_01163']",ملك المغرب,1,1311,1.313393235206604,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w197,A,"['wiki_00930', 'wiki_00685', 'wiki_01087', 'wiki_00923', 'wiki_01244']",سبعة,1,1583,1.313393235206604,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w198,A,"['wiki_00930', 'wiki_01051', 'wiki_01449', 'wiki_01055', 'wiki_02093']",ست مرات,1,1622,1.313393235206604,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w199,A,"['wiki_01000', 'wiki_00993', 'wiki_00994', 'wiki_00999', 'wiki_01006']",بسبب إعادة بناء مدينة الصويرة على النمط العصري وبناء ميناء جديد وقاعدة عسكرية بحرية من قبل السلطان العلوي محمد الثالث.,1,1591,1.313393235206604,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
